,timestamp,caption,like_count,comments_count,media_type,media_product_type,media_url,permalink,id,comments.data,thumbnail_url,comments.paging.cursors.after,comments.paging.next
19,2022-12-31T17:46:28+0000,"Mothers listen up 📣

Firstly, I want to say - great job! You are doing amazing! Anyone who has brought a baby into this world should be so proud of themselves ♥️

Secondly, listen to Emily’s experience!!!!

Thirdly, did you know I’m a pre and post natal coach? 🤔

Something I believe in very strongly is that every woman should feel amazing - no matter what stage in life they’re at. Too often I hear women unhappy and uncomfortable in themselves (especially post partum) who believe they ‘can’t’ or ‘won’t’ feel good again. 

There’s no doubt about it! Your body has changed! But that doesn’t mean you shouldn’t feel confident and amazing 🥺 

Emily not only allowed me to help her post partum but I am currently working with her through her second pregnancy 🥰🙏

Mothers out there - listen to Emily’s story! I’ve helped her and 100s of other mothers to feel confident and sexy again 💃 

If you’re looking to get back to feeling your best in 2023 - Dm me and let’s chat 🙏",10,2,VIDEO,REELS,https://video-sea1-1.cdninstagram.com/o1/v/t16/f1/m82/BC44FCD7996BDD8EAC087ED17D43E3A4_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=video-sea1-1.cdninstagram.com&_nc_cat=110&vs=953047545679611_4021149367&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CQzQ0RkNENzk5NkJERDhFQUMwODdFRDE3RDQzRTNBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0hGZlNST09Cd0ptZS1vQkFEVVlkVXJsaU9oQmJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmrpP1nbWAvz8VAigCQzMsF0BNGHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfCVmgDOBu2pn3URuqQRHeerJlBhRY_lCz7jTomxAZ1kxw&oe=63D3F4F2&_nc_sid=ea0b6e&_nc_rid=1aadd1738f,https://www.instagram.com/reel/Cm104NxhM92/,18340580761019583,"[{'timestamp': '2022-12-31T20:19:06+0000', 'text': 'Best life choice I’m made… along side getting married and having children 😂❤️', 'username': 'emilydavy2022', 'like_count': 3, 'replies': {'data': [{'timestamp': '2022-12-31T23:04:32+0000', 'text': '@emilydavy2022 😂😂😂 pretty happy it’s up there 👏🎉', 'username': 'coach_mcloone', 'like_count': 1, 'id': '18340029400058561'}]}, 'id': '17989859035664517'}]",https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322993766_712660250574587_5550285490998301598_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GCl9zmFPRSgAX_84pP1&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAn6Ug2GRKxPxIU4abBQEDoXjL4Uk37vXksRuubpviQGA&oe=63D703CF,,
20,2022-12-31T10:36:53+0000,"2022 ♥️

Honestly I feel incredibly blessed for the amazing life I lead. I am truely grateful for all the amazing people I have in my life (this is just a snippet of the great time 2022 has brought)

From winning Crossfit competitions to getting engaged. I could not be happier.

So excited for 2023 💃🎉♥️",71,6,VIDEO,REELS,,https://www.instagram.com/reel/Cm1EOcBB8Pf/,17948085944401157,"[{'timestamp': '2022-12-31T13:25:07+0000', 'text': 'Deserve every bit of happiness and luck girl . Keep smashing 💪 it hey 😀 🔥', 'username': 'niamhyr1994', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-31T14:06:43+0000', 'text': '@niamhyr1994 ❤️🙌', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17958865532093329'}]}, 'id': '17946846920453072'}, {'timestamp': '2022-12-31T12:09:29+0000', 'text': '😍❤️❤️🔥🙌💪👭', 'username': 'gillianahern84', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-31T14:06:35+0000', 'text': '@gillianahern84 ❤️🙌', 'username': 'coach_mcloone', 'like_count': 1, 'id': '17979996136747093'}]}, 'id': '17951912663206753'}, {'timestamp': '2022-12-31T10:59:32+0000', 'text': '❤️❤️❤️❤️❤️', 'username': 'meghanhoey', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-31T11:08:18+0000', 'text': '@meghanhoey ❤️😘', 'username': 'coach_mcloone', 'like_count': 0, 'id': '18210936505206949'}]}, 'id': '18042237631392481'}]",https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322761176_1187640068792826_6553708917816372334_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8LKbJ9QNqVcAX8h26bh&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAQZXcYb7HRWe5cDubb2ds75EtVVS6Qop5N3owftG8HoQ&oe=63D7CA9A,,
21,2022-12-30T09:36:53+0000,"Yesterday I told you about time being a problem for women trying to change their body shape. They feel they can't give full commitment to a programme because they are too busy. 

They feel they have no time to go to the gym because they are too busy. Or they don’t have time to be making seperate dinners for their family.

Thankfully a lot of my clients train from home 3 times a week with minimal equipment. And I NEVER ask them to make seperate dinners.

You see the thing is - you don't actually need hours in the gym to achieve your goals - especially if you're crazy busy. I also encourage women to make better, more simple choices if they are too busy to cook. And instead of scrolling on Social media - I set step targets for them (even if they scroll while they walk). 

You see - it's pretty simple. Try this out and let me know how it goes. 

P.s I'm looking for 5 more women who want to drop body fat and become their most confident selves. If that's you, DM me the word 'ME'",15,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322408026_686952933132134_8871482831182715078_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CaQsLvNycvUAX9A5Dwz&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCYt8Sece8V4qeIHETMzH9-aITq5ebu8qzpubTFD8R6VQ&oe=63D78E74,https://www.instagram.com/p/CmyYxE4Iubk/,17971504069888515,,,,
22,2022-12-29T18:14:28+0000,"I’d say it’s a bit obvious my highlight of 2022 🥰

Here’s to making me laugh for many more years ♥️",158,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322278188_849242689706287_4038835158351793130_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lyA3faYnsNwAX-hZ277&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB9dCLcYrEQL9LJhAsG4s1oJyOs3oTXm7UKwoEyUPyT_g&oe=63D7A211,https://www.instagram.com/p/CmwvNEMockH/,17950310156457543,,,,
23,2022-12-29T08:19:22+0000,"Another common problem I see most women have when they are trying to change their body shape is time to commit to a programme. 

We all lead such busy lifestyles these days. We give time to our families, our friends, and work and we are left with little to no time. 

It's so frustrating because you're trying to be a good friend, mother, daughter, sister, colleague, or employee. But what's left for you? Or maybe there is time? 

I've found that most people usually can find time. Maybe instead of an hour of Netflix we could swap it for a workout? Maybe instead of scrolling we could be walking? Or instead of picking up a takeaway on the way home from work, we could pick up a ready meal in a supermarket? The problem lies in trying to do too much.

Are you interested in learning about how you could commit to a programme even WITH limited time? 

Comment 'me' below and I'll tag you tomorrow when it's up.",28,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322175977_673667291069901_3211350893658676342_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dLOzwo4ZKZYAX90xpzL&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDNuLjj0PRI9PH31Wlbo9sY3Wv8-cBsTj9mJKc0CWUp2g&oe=63D7FA57,https://www.instagram.com/p/CmvrGayIBRh/,17946858950429225,,,,
24,2022-12-28T19:11:05+0000,"Hey there aspiring fit, strong, confident lady...

Yep I'm talking to you....

How many times have you stopped and started your health and fitness journey?

How many times have you got bored and quit?

How many times have you tried your hardest but not seen the results you've worked for?

Listen I get it. I've been there too. It's so frustrating when you've been putting in all this effort to no avail.

Thankfully for you I have the solution - my Strong and Sassy programme starts next month and I'm opening up 4 spots 🎉

If you're looking to:
- See incredible results internally and externally 
- Feel the fittest and strongest you've ever felt
- Rock a bikini or feel good in your favourite dress

Then THIS is the programme for you. 

If you're finally ready to stop with fad diets and find a lifestyle that works for you - Dm me 'READY' today ❤️",11,0,VIDEO,REELS,https://video-sea1-1.cdninstagram.com/o1/v/t16/f1/m82/ED4062DA707F121B33ABEF85610128BF_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=video-sea1-1.cdninstagram.com&_nc_cat=109&vs=1340669860097393_3683192205&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FRDQwNjJEQTcwN0YxMjFCMzNBQkVGODU2MTAxMjhCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0UwMlBST05TS2FuOFA4RUFBaGFSRzJEbDhWRmJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAm%2BMXFg73x4D8VAigCQzMsF0Ast0vGp%2B%2BeGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfBBkmIzXS0vqXS3z6cC_LXlM4b60QH_MwGfOI4xIM4YCw&oe=63D3E0D5&_nc_sid=ea0b6e&_nc_rid=955b07e724,https://www.instagram.com/reel/CmuP_yoB6GX/,17961902051228856,,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322049651_196835406238004_8203229441329841184_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=I3Ejij43NesAX-SLZcm&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCpIyXtF62EaFf2wjQ7Qd28lGN3INKjIrgEKknxLf0kLw&oe=63D6E520,,
0,2022-12-28T10:41:25+0000,"This isn’t your typical transformation post ❌❌❌

To be totally honest, I love both pictures. I’m proud of my body in both pictures. 🙏 

These pictures respresent 2 points in time. The one on the left I was socialising a lot more while the one on the right was sacrificing a lot more. 

Both pictures, I trained. Both pictures I ate well and slept lots. 

The two main differences are: 
1. A lot more structured training programme 
2. A lot less social events 

Some times I’ll be leaner. Other times I’ll retain a little more water. But honestly, I don’t train for aesthetics - I train and eat well for how my body feels. When I train hard and eat nutritiously - my body is energised and thanks me 🙏 i want every woman to feel good no matter what they’re body fat percentage or scale weight shows ❤️

And that's why I created my Strong and Sassy Programme to help women become bikini confident year round without restrictions. Comment 'CHANGE' below if you'd like for me to personally message you today and see if I can help you!",91,0,CAROUSEL_ALBUM,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322637852_481691034115712_1775212510587425940_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eKZIYVcUxCIAX9Tp0X9&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCaTg5ncV_8iU0SlfIQ7l5d34AevwngEAgqdWcMX-akew&oe=63D6B8B2,https://www.instagram.com/p/CmtWj_BotDc/,17949189173416103,,,,
1,2022-12-27T09:57:06+0000,"Yesterday, I mentioned a common problem i see in women trying to drop body fat.

Women lack education and understanding around nutrition which causes serial yo yo dieting. 

To fix this problem, you need more nutrition education on how you can eat the foods you love and still get the results you deserve. 

Here's how it works: 

As a qualified nutritionist, I educate females on how to make good food choices to achieve their goals. I don't focus on short term quick fixes but long term sustainable results. I genuinely believe if you hand someone a diet plan you will only help them so far,  but if you educate them on a balanced lifestyle - this is invaluable. 

P.s I'm looking for 5 MORE females who want to be bikini confident in the next 12 weeks. If that's you DM me 'HELP'.",45,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322054615_162270843202918_3909295485269546358_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4qx_XtR5FT8AX-1nonK&_nc_oc=AQlatfAKWgcXXinqBIs5FKnZMWvxqBjdYUN9SQXib3G1I2CdDq4g7fU7r2h1Bi5kXt4&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDg8lMOTXXbks-mURfI-pMBN0ydJDJz0P5mNXgXvbsarw&oe=63D791B3,https://www.instagram.com/p/Cmqsschof9s/,17989985506724031,,,,
2,2022-12-26T16:54:29+0000,"A huge issue I see amongst women is their lack of knowledge and understanding of nutrition. They have no clue what to do to achieve that body confidence they desire 😢 

Are you constantly fad dieting because you're afraid if you're not dieting you will gain weight. You're afraid that if you don't stick to that deficit you'll never be happy in your clothes. 

I feel terrible for you, because you're genuinely trying. You know no different. We've grown up with fad dieting, our mothers  yo yo dieted. It's all we've known - we only know strict calorie deficits and exercise to burn calories 😢 

But I've found the solution to your problems. I believe in education. Have you ever heard the saying “If you give a man a fish, you feed him for a day. If you teach a man to fish, you feed him for a lifetime.” I want you to understand you CAN ACHIEVE results and ENJOY the food you love 😍 

Are you interested in learning more about nutrition? Do you want to drop body fat while enjoying a balanced diet? I'm going to explain all tomorrow. 

Comment ME below and I'll tag you tomorrow when its up!",12,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/322036029_896078645084212_1271599037453978641_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XaTq4WPgrMYAX_gUz81&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDxEnpgzVeaH89Hdi_C3StJXsXIebUT0SSMQ6aUDgNu2g&oe=63D706D7,https://www.instagram.com/p/Cmo3qocojNu/,17888888420758290,,,,
3,2022-12-26T09:05:10+0000,"I'm looking for 4 fabulous females who want to drop body fat and be bikini confident year round without restriction in the next 12 weeks. 

Take a look at how some of my Strong and Sassy females did: 

- Simone’s (working mum) habits are now as engrained as brushing her teeth

- Aine came to me in preparation for her wedding day 😍

- Teresa (busy professional) is the fittest and strongest she’s ever been.

I'm looking for a few specific things from my ladies. So if you: 

- Are committed to finally changing your habits.
- Are able to train 3 times a week
- Consider yourself to be coachable
- And are ready to get pushed out of your comfort zone. 

Then just comment below with the words 'I'M IN' and I'll be choosing people today. 

(Check your DMs and/or message requests regularly 😁 If you don't want to miss a message from me)",14,7,CAROUSEL_ALBUM,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321551438_5863152330415829_1216911373878542097_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TlT_vf4JWlEAX8m-epi&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBmw4VJZVK5O2ZZqf3YrfzxtLRgNaLV5gm17MOacaO_Rg&oe=63D64EC2,https://www.instagram.com/p/CmoB9RMoB2D/,18261392209141501,"[{'timestamp': '2023-01-15T22:24:59+0000', 'text': 'I’m in', 'username': 'carolinaarcanjo', 'like_count': 0, 'id': '17965019843033367'}, {'timestamp': '2023-01-15T22:24:56+0000', 'text': 'I would like to', 'username': 'carolinaarcanjo', 'like_count': 0, 'id': '18170542510257740'}, {'timestamp': '2022-12-28T10:19:53+0000', 'text': ""I'm in"", 'username': 'sinead_mc_kenna', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-28T10:49:56+0000', 'text': '@sinead_mc_kenna messaged you!', 'username': 'coach_mcloone', 'like_count': 0, 'id': '18031412809395676'}]}, 'id': '17976155902918079'}, {'timestamp': '2022-12-27T05:28:11+0000', 'text': 'I am back on it !', 'username': 'mdelosangelesg', 'like_count': 1, 'id': '17936508515541907'}, {'timestamp': '2022-12-26T09:08:42+0000', 'text': 'I’m in 🙌 💪🏻', 'username': 'nickerssssss', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-26T10:18:36+0000', 'text': '@nickerssssss messaged you 😍', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17988052246707626'}]}, 'id': '17908489112616415'}]",,,
4,2022-12-25T08:36:38+0000,"Merry Christmas 🎄 

Feeling very blessed to be spending it at home this year ♥️🙏

I want to take this opportunity to thank everyone for all their support this year - both in my private life and business life 🙏 The reason I’m able to run such a great business is not down to just me but the people I surround myself with on a day to day basis. Thank you to my incredible team (I’m far from a one woman show). And the biggest thank you to my INCREDIBLE clients who allow me to help them on a day to day basis ❤️🥰 Thank you for trusting me with your health and wellness.

Here’s to an even bigger 2023 ❤️❤️❤️",122,2,CAROUSEL_ALBUM,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321958630_186882720587531_3376800817973258488_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=J72GExm1P80AX9EMw2f&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBPYK1WOOivEwYR08GaimQFvVOl-2IRRt13tQOUr9p2rA&oe=63D71322,https://www.instagram.com/p/CmlZ5V8I4xT/,17965250146981755,"[{'timestamp': '2022-12-25T10:51:40+0000', 'text': 'Happy Christmas lovely xx', 'username': 'the_wellness_gall', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-25T11:06:29+0000', 'text': '@the_wellness_gall right back at you darling ❤️ x', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17990398042680328'}]}, 'id': '17913013067598052'}]",,,
5,2022-12-24T08:57:59+0000,"Proud of my efforts this year ♥️🙏

A lot of people struggle with giving themselves a pat on the back for their efforts 🥹 Not me 😂 - not every day is a win - there are a lot more bad days than you think - but each step is one in the right direction 💪

Extremely thankful for @crossfitbotany and the help, guidance and encouragement they have given me over the last 6 months ♥️ And for the new friends I’ve made a long the way 🥰",72,4,VIDEO,REELS,,https://www.instagram.com/reel/Cmi3J1Xh9bM/,18077257591325987,"[{'timestamp': '2022-12-24T12:33:29+0000', 'text': '👏👏 some woman 🔥', 'username': 'jonathan_harkin', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-24T13:34:34+0000', 'text': '@jonathan_harkin thank you 🙏', 'username': 'coach_mcloone', 'like_count': 1, 'id': '17940714944341475'}]}, 'id': '17872890587802431'}, {'timestamp': '2022-12-24T11:43:34+0000', 'text': ""You're a machine!!!"", 'username': 'lisa_calvertsydney', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-24T12:25:27+0000', 'text': '@lisa_calvertsydney haha thanks 🙏', 'username': 'coach_mcloone', 'like_count': 1, 'id': '17894432339735936'}]}, 'id': '17883910451714083'}]",https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321420212_1690138084714235_5233961010234007736_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=NOXTVF4f1_IAX_3bJ6Y&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBDZzLXe0rdzZ-JHmBSVpu0YwNq9Rnl01yF9jhKB8DyIQ&oe=63D6421E,,
6,2022-12-23T07:07:50+0000,"Dust off the cobwebs and come work out with me after Christmas for this fun charity event in @fullbodyworkhouse on 7th January at 10am. 

All levels welcome and all proceeds will go to The Craig Connolly Memorial Fund! 

If you’re interested in attending please contact myself or @fullbodyworkhouse so we have an idea of numbers 🙏💪",17,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321149821_3077600959205169_9060801221897600809_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rsfQR1VbDBQAX-i_f0_&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDeWgiB7b6q-fIDFvV8PtiFoHL9_lscT_EF_EnFUyfnTw&oe=63D6CC3E,https://www.instagram.com/p/CmgGJQ7I1ie/,17959078001221207,,,,
7,2022-12-22T08:22:45+0000,"This January the Strong and Sassy Programme is going to be better and more educational than EVER!!!! 

Did you know along with nutrition and accountability calls every week, nutrition guidelines, and calories calculated for you - the training programmes are all tailored to you.

That means if you train from home with limited equipment, if you have an injury, if you play sport, if you’re a beginner or if you’re a seasoned gym goer - I adapt the programme to you! I’m going to be using my Strong and Sassy programme while I’m at home (here’s some of the movements I did last week)

If you’re sick of cookie cutter programmes or asking for changes because youve injuries or adaptations. 
Dm me ‘SAS’.",39,0,VIDEO,REELS,,https://www.instagram.com/reel/Cmdp0guBupk/,17939652092379598,,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321266457_158987523158565_7625331618456684557_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8VpsQTH1VGQAX9bGxRI&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB10rC19n7ICnWvWKfhpHR4Do1MWFANrLCGp2C58LUWfw&oe=63D6395E,,
8,2022-12-21T05:55:40+0000,"Life Update:

November was hectic (my Dad's Anniversary and Birthday, moving house, sorting visas and multiple competitions). It was a bit of a whirlwind. 

I'm looking forward to spending Christmas with friends and family at home ❤🙏 I'm very lucky that work doesn't much feel like work and although I will have some downtime I will be working most of Christmas 🧑‍🎄 

This is my first time home in 3 years, It's definitely different to Christmas in Austrailia, I’ll have a lot more clothes on this Christmas Day 😅 

This year - I’ll be focusing on my little black dress rather than a bikini. Some of my clients are already sending me pictures of their Christmas clothes and are excited to be buying them in sizes smaller or tighter fit 🙏🙌

Anyway I'm going to keep this short as I spend quality time with my family💃 If you're interested in feeling amazing in your clothes as my clients.  DM me 👗",97,0,IMAGE,FEED,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321066498_1298371037651038_558713184022897735_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jgrGtJjsGecAX88ZiwS&_nc_ht=scontent-sea1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC_JlfHdz_Y7-dIHjkElDoUGNmsZNYk8tm_HAfiuL7pXw&oe=63D6B562,https://www.instagram.com/p/Cma0S82IAx0/,18021723325428328,,,,
