,timestamp,caption,like_count,comments_count,media_type,media_product_type,media_url,permalink,id,comments.data,thumbnail_url
10,2022-09-18T21:07:28+0000,"There’s an abundance of free training resources out there, so why bother paying for it? 

The way I see it, my role is to apply my years of specialized education and experience to save people the guess work so they can just do the best bang-for-buck workouts AND still have time for other things. Online training can never replace in-person coaching, but I strive to provide the same professional guidance online as I do in person. That’s why I started making exercise videos. 

Julie* represents the type of client I most want to help: She has a high-stress career AND has 3 kids including a toddler. “I feel stronger, and more confident taking care of my baby daughter. I like the program you designed for me: it fits the tight time schedule I have, and I can always extend them when I have time (do 3 sets instead of 2). As the program stands now, I don't feel too pressured for time, and thus less stressed.”

Julie has made progress despite having little time to herself, being glued to her computer all day, and training with just a 12 kg kettlebell, 2x3kg dumbbells, and some bands. This is because:
- Exercise sessions take as little as 10 minutes per day.
- The exercises in her program provide high return-on-investment. 
- We constantly discuss how she can improve her sleep, nutrition, and recovery habits.

The deadlift with two bands is one such exercise in Julie’s program. It works many muscles, including muscles that help her improve her low back pain. All you need is 2 bands and an anchor (these are from Amazon).

What do you do to take care of your body when you are short on time and energy? Comment below!

* Name changed.

#stem #science #technology #homeworkout #vancouver #yvr #personaltrainer #kinesiology #workout",13,2,VIDEO,REELS,https://video.cdninstagram.com/v/t50.33967-16/307841951_762022605099722_2754810165901535816_n.mp4?_nc_cat=102&vs=427293376159707_3689402566&_nc_vs=HBksFQAYJEdKOUxXUkxLRXJBMkRyVUNBRWdxTWhKQURUc21icV9FQUFBRhUAAsgBABUAGCRHREtCVUJKY3Z2QzRJN1FEQU9PYm43MEtLcmRkYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbw9JDI2YvEPxUCKAJDMywXQEymZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=LLnF_ewqJlEAX_Iackk&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCDjntWrIX_Lphye-YX2Q6_Up2avxgwX1imFKYtnhE6hg&oe=63E8CD9D&_nc_rid=6e3b379906,https://www.instagram.com/reel/CiqZ39egrMv/,17967592066870184,"[{'timestamp': '2022-09-18T21:25:13+0000', 'text': 'Promote it on🍁 @toronto.community', 'username': 'elizafz_18', 'like_count': 0, 'id': '18004192153484867'}]",https://scontent.cdninstagram.com/v/t51.29350-15/307328357_139029441925159_7947190577716105195_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=osQZexbPfJ4AX9kSmOh&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBV2Ttuzmihrsocm0BdH6hglX6QPbNdEJdkmte_KoWWbw&oe=63EE01BC
11,2022-09-16T19:44:31+0000,"Yelling improves strength. 

Thanks to @coachjure and @anthony.agtarap for coaching throughout the years so I can add 1kg to my personal record every once in a while. Striving for mastery and performance is the only way to stay motivated to train long term.",201,8,VIDEO,REELS,https://video.cdninstagram.com/v/t50.33967-16/307455322_591185376037344_6574344092221469052_n.mp4?_nc_cat=111&vs=875030696801244_444920124&_nc_vs=HBksFQAYJEdGcGxVeExneVZVU3Joa0NBSHh4REpnZXd6eGJicV9FQUFBRhUAAsgBABUAGCRHQ2hFVGhLN3FMcWRDejRDQUJuNmU1MmMxRDhHYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbs3bSFg8nkPxUCKAJDMywXQEBPvnbItDkYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=bCSEFWBaMPoAX_d9pu0&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB2UVimWTx0HWMrsDLB2hAPny6zrpfW2Py5yNxrsmsyAw&oe=63E8D52A&_nc_rid=d053862eb3,https://www.instagram.com/reel/CilGehzAgG3/,17959530130960346,"[{'timestamp': '2022-10-25T19:20:29+0000', 'text': ""Wow! You're amazing!"", 'username': 'nicogruzling', 'like_count': 0, 'replies': {'data': [{'timestamp': '2022-10-27T08:26:11+0000', 'text': '@nicogruzling merci!', 'username': 'silvialiftsweights', 'like_count': 1, 'id': '17942865533228405'}]}, 'id': '17874206174776401'}, {'timestamp': '2022-10-06T08:19:48+0000', 'text': 'Yelling makes you miss… and lose your focus!', 'username': 'olamide_wellington032', 'like_count': 0, 'id': '17967189955768114'}, {'timestamp': '2022-09-21T19:06:22+0000', 'text': '🙌😂🙌❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥', 'username': 'esperanza11051973', 'like_count': 0, 'id': '17936568455408000'}, {'timestamp': '2022-09-20T15:40:29+0000', 'text': ""Heck yeah the yell 😂. That's how you know someone is pushing it"", 'username': 'fred_white11', 'like_count': 0, 'id': '17942050037172330'}, {'timestamp': '2022-09-16T22:12:46+0000', 'text': 'Battle cry for the win @silvialiftsweights 👊🏽', 'username': 'anthony.agtarap', 'like_count': 1, 'id': '17947133087487706'}, {'timestamp': '2022-09-16T19:47:33+0000', 'text': 'Good thing we are in position to do that consistently now 👏🔥🙌.', 'username': 'coachjure', 'like_count': 1, 'id': '17979035035648249'}]",https://scontent.cdninstagram.com/v/t51.29350-15/306944615_628329095522932_7384461444504562161_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=diZ9vtlM2Z0AX-JPmY0&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCS7ZIsr7QxsRgdJat0RoBPzxr4ki5qGjx4UA_TjfOU5w&oe=63ED145F
12,2022-09-13T21:14:37+0000,,12,0,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/306670349_5533009950055152_6104496309761474231_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=12I4hPKfzI8AX_xg2V3&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCsFhNPlpeALToY5W0SXLA6kwaJPzPrD6DDEBeme18OOA&oe=63EDA553,https://www.instagram.com/p/Cidiw1-vN2S/,18231053554181880,,
13,2022-09-13T20:50:18+0000,"Congrats to Suzanne and Eric for finding happiness in each other and getting married last week. 

It was a good time. Left my hair down for the first time in years. Managed to avoid spraining my ankles in heels.",36,4,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/306572675_476992117678881_508139851521796754_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rW7F-WPjf9AAX_y82sp&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAa0Bx1Ac9ZGHmw0QkY101xo2KjxNwJ1y7ZxYtu9OeA_Q&oe=63ECA360,https://www.instagram.com/p/Cidf-z3vR6G/,17923493357545447,"[{'timestamp': '2022-09-14T06:24:49+0000', 'text': 'Lovely, Silvia!!!!!!', 'username': 'khristine.carino', 'like_count': 1, 'id': '17934894959300617'}, {'timestamp': '2022-09-14T00:45:42+0000', 'text': '🔥', 'username': 'erina.bab', 'like_count': 1, 'id': '17944015718475754'}, {'timestamp': '2022-09-13T21:58:47+0000', 'text': 'Stunning 😍', 'username': 'monikafronc_pilatesportal.ca', 'like_count': 1, 'id': '17971791205769023'}, {'timestamp': '2022-09-13T21:39:05+0000', 'text': 'You look fab Silvia 😍', 'username': 'coach_mcloone', 'like_count': 1, 'id': '17943204644129538'}]",
14,2022-08-16T20:36:22+0000,"Posted @withregram • @btcomedy Let’s meet your Bloc Tiger Comedy Fest groups!

First up we have:

FREE SANDWICHES

Eight assorted Intro 2 improvisers,
1 special summer combo.

We aim to serve up tasty, à la carte amusement but can’t promise any of it will be healthy.

Watch them perform on Wednesday August 24th at 7pm!

Tickets at the link in our bio.

#bloctigercomedyfest",8,0,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/299862702_1382675968807875_7079098079972386365_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nu6QsRtic1UAX-loVMe&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA4iNcLQv9PEQzP4vownXgWs7VkVKBjcQVAWNrIWSNw5Q&oe=63ECDF8E,https://www.instagram.com/p/ChVYIQ6P5W8/,17942058482197603,,
15,2022-08-06T18:42:49+0000,What’s that muscle popping in my right armpit in the jerk? 😂,14,1,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/297574280_735098941116689_3046356819910611764_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zhljLbn86s0AX9iaMDl&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDB08LPYzwknQNAFKi83-3xmWMrLrYyfzoIyf9R1CoF3A&oe=63EE2644,https://www.instagram.com/p/Cg7bL1DJZ07/,17857392584764032,"[{'timestamp': '2022-08-16T22:23:18+0000', 'text': '🔥🔥🔥', 'username': 'btcomedy', 'like_count': 0, 'id': '17939827511132998'}]",
16,2022-07-31T20:35:17+0000,"I was craving some cake, then realized that I could simply make my paleo banana bread and whip up my own healthy protein peanut butter icing. Nutritious, no added sugar, delicious, and perfect for the #lazycook like me. 😋

#dessert #bananabread",10,1,VIDEO,REELS,https://video.cdninstagram.com/v/t50.33967-16/296309233_470633301093855_1486933484925632613_n.mp4?_nc_cat=111&vs=620707642728270_1049092941&_nc_vs=HBksFQAYJEdQRlJxUkhmTGJ2YUNhd0JBR1ZBb0YwZ3BxSVVicV9FQUFBRhUAAsgBABUAGCRHRUxJdEJGQVNMNVAtT29EQUlIWnZRUjRBeTF3YnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaMlpj86M3pQBUCKAJDMywXQDB3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=W4YgEiWshmAAX9UYPWB&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAX6EWdxJO6FRkxL6lt6m16elG_PIlWSsgagjAVrrPEXA&oe=63E8DB2A&_nc_rid=7c7892d6eb,https://www.instagram.com/reel/CgsK0-HhpC4/,17953082869885717,"[{'timestamp': '2022-07-31T20:37:05+0000', 'text': 'My cake cravings made me think of you 🥰', 'username': 'silvialiftsweights', 'like_count': 0, 'id': '17932748033220449'}]",https://scontent.cdninstagram.com/v/t51.29350-15/296479629_905312227528350_8499864796518581658_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YTjI9xEZPqEAX9ChjZG&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAxW-KKTpMQ3WzCa4wS5xS_6E7TuzJ8J-MazcwPXGJaNg&oe=63ED1A97
17,2022-07-04T04:24:57+0000,,14,3,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/291520563_547462853546078_3354169556099380530_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=K44U83LVVvwAX9swCMW&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDwZ6mSsPJlrj9HxxM-YRgQviS5xVFg0PCWLyqAKKDHQw&oe=63EC7EFE,https://www.instagram.com/p/Cfk6xyTum49/,17910512354556892,"[{'timestamp': '2022-08-22T15:33:37+0000', 'text': 'Hey 👋🏻 We just sent you a DM for a potential collaboration. Please let us know as soon as possible to start. Thank you! 🙂', 'username': 'vanessa.flair.anahi.anwtmg', 'like_count': 0, 'id': '17955100810994078'}, {'timestamp': '2022-07-26T14:26:28+0000', 'text': 'such a stunning place! 🤩💖', 'username': 'nutra.nutrition', 'like_count': 0, 'id': '18060693907317288'}]",
18,2022-07-03T03:23:38+0000,Smoke and mirrors,14,1,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/291407918_545431207380583_1600717987823390032_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pRVXGBWrzxYAX_1xOrC&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC5hwWl-nugK--pu-xHIURVlTyAc6chtUwJoWBLRljfxg&oe=63EE1A84,https://www.instagram.com/p/CfiO9tqrtxO/,17845097429796534,"[{'timestamp': '2022-07-26T14:25:52+0000', 'text': 'this is awesome! 🤩💕', 'username': 'nutra.nutrition', 'like_count': 0, 'id': '17978433523608278'}]",
19,2022-07-03T03:19:50+0000,Murals and non-lit public art,13,1,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/290992896_733663717902145_8545516732368875201_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1EhRPVMXW6gAX_9Bnmf&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDs_wLlWj-Cq1Dw-qHHIoiUuPLamYtxCBUIJoUiQoDqgw&oe=63EE35E4,https://www.instagram.com/p/CfiOh9qrjuT/,18304232650029843,"[{'timestamp': '2022-07-26T14:25:31+0000', 'text': 'those are incredible arts! 💖', 'username': 'nutra.nutrition', 'like_count': 0, 'id': '17997375901490563'}]",
20,2022-07-01T04:20:33+0000,Chocolate fountain. It appears non-functional.,9,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/290998325_440279364617428_8803775223619181040_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Oyvl0c5sRxAAX85mkZy&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBHXOkx8KsUPWILyNL4KV_tH4GwQ_d00vAskNEnpRDpIA&oe=63ED8E3B,https://www.instagram.com/p/CfdL48MO5Hg/,17946389522033670,,
21,2022-07-01T04:18:17+0000,"I took a public bus and explored the city in 40+ deg C heat. 

The bus driver seem to think it was important to announce every nearby Denny’s at the bus stops.",10,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/291444071_732967621244207_687114312642198442_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PQWFlS_SBBsAX-GCbbZ&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCWlmoFfca5oX1d8YddnKCvKRLtIOeEBQYUsVhcwq1ICQ&oe=63ED92C3,https://www.instagram.com/p/CfdLoQqOP_f/,17972529973621802,,
22,2022-07-01T04:15:29+0000,"We all need to do some single leg work to keep the back and knees healthy. If you don’t like them because you feel unstable doing them, you probably need them even more. Here are two good exercises that are suitable for even bare-bones gyms like in hotels and apartments: 
✅ Cable single leg hip hinge to single arm row.
✅ Dumbbell split squat.",11,3,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/290861520_611702103697623_1476170736570220707_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=x6xTthth_4kAX_UpFcq&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA_xhoVplKhXnct9qjPriS_dPGOU0uSEm3LFJukTwslnw&oe=63ED674B,https://www.instagram.com/p/CfdLTzmuPqB/,17952416740941608,"[{'timestamp': '2022-07-12T09:34:03+0000', 'text': 'Hi 💞 We just sent you a direct message for a collaboration. Please reply ASAP to start. Thank you! 🙂', 'username': 'antonioandco_wes.iu5oce', 'like_count': 0, 'id': '17952010726969308'}, {'timestamp': '2022-07-01T07:15:10+0000', 'text': 'OMG, are you working out on vacation in Vegas?', 'username': 'bacon9004', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-07-01T14:24:43+0000', 'text': '@bacon9004 , gotta fill in the time between buffets while staying out of the heat 😂\n\nIt’s also wierder to not train than to train.', 'username': 'silvialiftsweights', 'like_count': 0, 'id': '17954220121926300'}]}, 'id': '17954898469797261'}]",
23,2022-06-30T05:12:09+0000,"3 platforms and 3 warm up areas going on at once! Was too close to fit it all in the video. 

@usa_weightlifting National Championships.",9,0,VIDEO,REELS,https://video.cdninstagram.com/v/t50.33967-16/291586298_611089623714342_5094986782816722061_n.mp4?_nc_cat=103&vs=565326908305992_2958061695&_nc_vs=HBksFQAYJEdQcEFZUkVtaXZKanlDc0NBSTNjR1ExOEI3VkdicV9FQUFBRhUAAsgBABUAGCRHSUhkVkJHOWtMWGF1SUlBQU80bnN3MmxyeXM3YnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaq1qP8murUPxUCKAJDMywXQDfXztkWhysYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=-qR2mPRuybwAX_isWWi&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAl-6F512rDyb1J2sCbjuOUZtPtFIOlJEw34XBUvOAPRA&oe=63E8EDF3&_nc_rid=576d4171b8,https://www.instagram.com/reel/Cfas4uJAn1l/,17947840733015468,,https://scontent.cdninstagram.com/v/t51.29350-15/291269937_752645209382919_1942371205710091924_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IB2jZkmR8PAAX-aCtfS&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBQCNMGy8wPpeBPh8_lAqI74Kbc6wU06K84aMeDS7GjVg&oe=63EDAA2E
24,2022-06-30T05:06:21+0000,Had the gym all to myself in the afternoon so I made good use of the wall for 70 minutes 😂,19,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/291058228_783349736182840_8375055603923293731_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Wrgn8vm5pLkAX-hn27m&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBj9ESmHv_skEhi2qtq0L0MGi3mHf86QCWzex0PJ21PgA&oe=63EDC2CD,https://www.instagram.com/p/CfasVcHMIe9/,17935065275262218,,
0,2022-06-30T04:59:18+0000,,11,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/290814104_557948339131581_6925852015400715629_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5w4YMPyxomQAX8sxGPi&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBVIobTy4jtb5sMt5YTl28FPRG4OrWyiWjOraZ2185sgg&oe=63EE2CA9,https://www.instagram.com/p/Cfarh2rMwx2/,18037275298334429,,
1,2022-06-29T15:16:21+0000,,34,1,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/290500268_466097992004206_8130205052373200157_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=p6ZMWFgXC6IAX8mQ9Sx&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDHdE4qQww_cj6fgNKh2_aQPmW8YohburjLbXA5bgG6tQ&oe=63ED717C,https://www.instagram.com/p/CfZNWbELR1u/,17979148099562764,"[{'timestamp': '2022-06-29T17:38:24+0000', 'text': 'Enjoy @silvialiftsweights !!', 'username': 'anthony.agtarap', 'like_count': 1, 'id': '17929129445214698'}]",
2,2022-06-04T19:28:06+0000,Errors and practice are necessities for learning.,16,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/286253546_4695538247214922_5127635542790367407_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=on62gTyK6Q4AX9aQpiv&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAYUl-AWa74ALzeT9J_72YbqmrKZT4tCtmw3waNYNy_iw&oe=63ED3F0A,https://www.instagram.com/p/CeZSSaAOznO/,17898359843656148,,
3,2022-04-03T17:46:47+0000,Lots of errors but some small PRs,12,4,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/277766104_7446479958725528_1100560074060035606_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=taZWm_HK2ysAX-EZSe4&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCHpq1llHunT3ZnPCyCuHTBT6eP_IhRwhD1_ArJRgnSJQ&oe=63ECA8A2,https://www.instagram.com/p/Cb5dZ_ap0IW/,17938841968973532,"[{'timestamp': '2022-04-05T13:52:31+0000', 'text': '🙌👏', 'username': 'monikafronc_pilatesportal.ca', 'like_count': 0, 'id': '17946708616860692'}, {'timestamp': '2022-04-05T01:27:13+0000', 'text': 'Great progress!!! 🙌🏾', 'username': 'mindmovementmobility', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-04-05T05:43:10+0000', 'text': '@mindmovementmobility , thanks! 7 months later haha.', 'username': 'silvialiftsweights', 'like_count': 1, 'id': '18208646398179239'}]}, 'id': '17901284207544571'}, {'timestamp': '2022-04-03T23:07:20+0000', 'text': '🔥🔥🔥🔥🔥 wow!!', 'username': 'polessible', 'like_count': 0, 'id': '17926513106266141'}]",
4,2022-03-28T23:38:22+0000,"Ube protein cheesecake attempt #2 

#protein #cheesecake #proteincheesecake #healthyrecipes #healthydesserts #foodporn #cooking #lowfatdesserts #lowcarbdesserts",14,3,VIDEO,REELS,https://video.cdninstagram.com/v/t50.33967-16/277260436_1129373367886039_7775782581333037057_n.mp4?_nc_cat=106&vs=1568979923483321_4099885486&_nc_vs=HBksFQAYJEdKU29oaERYWUdtNktBTUVBQUdRQmxNUEllbHJicV9FQUFBRhUAAsgBABUAGCRHRHVpaHhBdks5MUVDZUFEQUJEM2VzVGF5aFFGYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaq2bqWkL%2FmPxUCKAJDMywXQCnul41P3zsYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=hkgK5Ug6pzQAX-L5t37&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCOyveu9h22tZBinqitex2XmfSzCSzIgPK7jC6dZaKUYA&oe=63E8C210&_nc_rid=3f7348bf62,https://www.instagram.com/reel/CbqowTRJ4uV/,17859313904683242,"[{'timestamp': '2022-03-29T04:16:52+0000', 'text': 'Need taste testers? 😬', 'username': 'wendyky_powerlifting', 'like_count': 0, 'id': '18228274249111872'}, {'timestamp': '2022-03-29T03:40:22+0000', 'text': 'That looks amazing!', 'username': 'capria.care', 'like_count': 0, 'id': '17960565481627134'}, {'timestamp': '2022-03-29T01:05:55+0000', 'text': 'Damn that looks delicious!', 'username': 'kristenbartel', 'like_count': 0, 'id': '17933509862080945'}]",https://scontent.cdninstagram.com/v/t51.29350-15/277401568_681522926226829_1555634110490113689_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZA4E-9SlPA8AX_Fc8GL&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCGkz-H_BliIZSh39RUvTDNLim9TFrOp2n6qWk1bIlJgw&oe=63ECF603
5,2022-03-26T03:29:55+0000,"Performance doesn’t improve linearly, so persistence is key to make progress. 

It felt like I had regressed with my hand balancing skills. I took a week off of handstands practice to reduce fatigue before my Olympic lifting competition, and that allowed an improvement in hand balancing to finally reveal itself. 

People are surprised that there is such thing as a handstands class. You have to try it to understand the difficulty and variations. I had a  revelation just this week about how to better stabilize with the core —tensing the right places, the right amount, at the right time. 

What skill are you working on? It could be an instrument, dance, or sport.",23,7,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/277358252_156023980144040_2256692612144712586_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4ohtWcLxB98AX9xokkN&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCgmbcmjB0_WuS4QKo1h4VUC82fHb1awj9F6QvYzHj48A&oe=63EDE4C1,https://www.instagram.com/p/CbjU_OWL4LC/,17866350896687196,"[{'timestamp': '2022-03-26T13:28:59+0000', 'text': '🙌👏💪🏼 oh that’s amazing!', 'username': 'monikafronc_pilatesportal.ca', 'like_count': 1, 'id': '17935015801921268'}, {'timestamp': '2022-03-26T03:46:52+0000', 'text': 'Woo hoo! 🙌👏', 'username': 'wendyky_powerlifting', 'like_count': 1, 'id': '18085883149294690'}, {'timestamp': '2022-03-26T03:44:03+0000', 'text': 'Good Silvia! Keep working hard, things are starting to click. 🔥', 'username': 'jfvtraining', 'like_count': 2, 'id': '17938675498870124'}, {'timestamp': '2022-03-26T03:42:11+0000', 'text': 'Gj', 'username': 'shmarbles87', 'like_count': 1, 'id': '17920197998185818'}, {'timestamp': '2022-03-26T03:36:27+0000', 'text': 'Well done @silvialiftsweights and @jfvtraining 👊🏽👊🏽🤸🏻\u200d♀️', 'username': 'anthony.agtarap', 'like_count': 2, 'replies': {'data': [{'timestamp': '2022-03-26T03:46:43+0000', 'text': '@jfvtraining 💯', 'username': 'anthony.agtarap', 'like_count': 1, 'id': '17918210342207220'}, {'timestamp': '2022-03-26T03:44:43+0000', 'text': '@anthony.agtarap Silvia sure has been doing her homework! 💪🏼', 'username': 'jfvtraining', 'like_count': 1, 'id': '17904000638442824'}]}, 'id': '17893002611514711'}]",
6,2022-03-10T00:49:44+0000,Ube (purple yam) protein cheesecake,14,3,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/275450798_5317710624920193_6661876963549881330_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SHrCkobToqEAX96eC1W&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDULBTZgbW7n4vs3C11CGgf7KsJhXujbbP0nvxa1zTTLw&oe=63ED2E9E,https://www.instagram.com/p/Ca5178jpNFZ/,17927095397151820,"[{'timestamp': '2022-03-10T08:39:06+0000', 'text': 'yummmm!', 'username': 'kaichang_kevin', 'like_count': 0, 'id': '18010923019379833'}, {'timestamp': '2022-03-10T05:05:21+0000', 'text': 'It looks delicious 🤤', 'username': 'monikafronc_pilatesportal.ca', 'like_count': 0, 'replies': {'data': [{'timestamp': '2022-03-10T06:36:04+0000', 'text': '@monika_fronc_pilatesportal , It is pretty good', 'username': 'silvialiftsweights', 'like_count': 1, 'id': '17995067638428277'}]}, 'id': '17932679870059202'}]",
